歌名,歌手,語言,音圓代號,金嗓代號,弘音代號,集數,備註
母親，我抹給您失望,吳秀珠 勃露斯,台語,7386,,,1131,
每個地方都有光,,華語,602835,,,3009,
比宇宙浪漫,,華語,602638,,,3001,
比永遠還要久,庾澄慶,國語,3802,,,1106,
氣象站台,,華語,602190,,,3003,
水中影,,台語,202291,,,1318,
水中花,,台語,201827,,,1327,
水中花,譚詠麟 梭,國語,4016,,,1128,
水底鴛鴦夢,洪榮宏.劉依純,台語,6274,,,1014,
水鄉的月光,,台語,200835,,,1350,
永久懷念你,,客語,23324,,,5101,
永遠來作夥,,台語,203024,,,1342,
永遠愛你,,台語,202940,,,1338,
永遠攏共款,黃品源 勃露斯,台語,7602,,,1137,
永遠會記得,,台語,203369,,,1356,
永遠的兄弟,,台語,203178,,,1350,
永遠的思念,王瑞霞 勃露斯,台語,6412,,,1108,
永遠的戀人,許紹洋/林寶 勃露斯,國語,3594,,,1111,
永遠的等待,黃乙玲,台語,6357,,,1012,
永遠等待你,,客語,23285,,,5101,
永遠袂後悔,蘇錦煌 勃露斯,台語,6984,,,0004,
永遠記得誓言,,客語,23419,,,5101,
求魔,,華語,602567,,,3006,
江南多雨時,,華語,603354,,,3022,
江南情歌,,華語,200715,,,1321,
江歸江山歸山(戲腔版),,華語,602494,,,3005,
江水悠悠,,華語,603434,,,3017,
江海不渡你,,華語,602457,,,3001,
江湖之間,,華語,602458,,,3001,
江湖太深我太嫩,,華語,602921,,,3011,
江湖少年游,,華語,602969,,,3012,
江郎,,華語,602368,,,3004,
江離說,,華語,603877,,,3024,
汪洋中的一隻船,石喬 勃露斯,台語,6762,,,1116,
決定,巫啟賢 勃露斯,國語,4924,,,1121,
沉默著再見,,華語,603122,,,3015,
沒人懂我的苦,,華語,602463,,,3006,
沒想到,黃嘉千,國語,3737,,,1105,
沒成為你的妻,,華語,603617,,,3025,
沒抓緊的愛,,華語,602874,,,3010,
沒有人心疼,,台語,200830,,,1348,
沒有人會留著我的照片反復觀看 Hip-Hop 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體,,華語,603794,,,3025,
沒有喝夠,,華語,602565,,,3003,
沒有天生的好命,,華語,603091,,,3015,
沒有魚,,華語,603212,,,3018,
沒那麼堅強,,華語,603156,,,3016,
沒那麼愛他,范瑋琪,國語,4072,,,1105,
沙,,台語,203208,,,1351,
河,,華語,602521,,,3005,
河濱公園,S.H.E 勃露斯,國語,3049,,,1129,
油桐樹下說情話,,客語,23407,,,5101,
油桐花,,客語,23191,,,5101,
油桐花之戀,,客語,23328,,,5101,
油菜花 梭 ◆ 劉玉芳,,客語,202704,,,1332,
沾沾自喜,林寶 勃露斯,國語,5912,,,1133,
泅泳,,華語,603879,,,3024,
泛泛之友,,華語,602476,,,3005,
泡芙女孩,劉亦菲 洛克,國語,4034,,,1128,
洗衫坑之戀 梭 林永祥 ◆,,客語,202912,,,1339,
洛克公園,,華語,603287,,,3021,
活在當下就好 不要預支煩惱,,華語,603086,,,3014,
活著,柯有倫,國語,3505,,,1013,
活該,,台語,202532,,,1325,
活該,信樂團 勃露斯,國語,5902,,,1117,
流年渡口,,客語,200777,,,1328,
流戀草,蔡小虎 勃露斯,台語,7412,,,1131,
流星下的約定,,台語,203038,,,1343,
流星雨,F4,國語,3547,,,1017,
流水不戀花,,華語,603888,,,3024,
流沙,王芷蕾 勃露斯,國語,3601,,,1110,
流浪兄弟,,華語,603420,,,3022,
流浪兒,,台語,203331,,,1356,
流浪漢,葉啟田 特魯多,台語,6905,,,1134,
流浪的人,,華語,602711,,,3007,
流浪的人生,韓寶儀 探戈,台語,6743,,,0004,
流浪的背影,,華語,202585,,,1329,
流浪的雲,成威 勃露斯,台語,6722,,,1113,
流淚手心,王力宏 勃露斯,國語,3935,,,1118,
浩瀚星海,,華語,602362,,,3001,
浪子回頭金不換,,客語,202839,,,1337,
浪子心,七郎,台語,6154,,,1016,
浪子淚,成威 特魯多,台語,6718,,,1107,
浪子的懺悔,蔡義德,台語,6416,,,1102,
浪漫,謝雷,台語,6405,,,1101,
浪漫女人心,白冰冰 吉力巴,台語,6748,,,1130,
浪漫情緣,,台語,203282,,,1353,
浪漫歌單,,華語,602318,,,3002,
浪漫的不太滿足,高子洋 梭,國語,3632,,,1110,
浪花,崔苔菁 梭,國語,3899,,,1110,
浪花的帆 搖滾 肖楊,,華語,603503,,,3017,
浮世夢,,華語,603392,,,3016,
浮生不念,,華語,603544,,,3021,
浮生記,,華語,602267,,,3003,
海上濃霧 抒情搖滾 魚兒七,,華語,603134,,,3015,
海之焰,,華語,602508,,,3002,
海枯石爛的謊言,,台語,202962,,,1340,
海棠淚,,華語,602336,,,3002,
海灘,溫嵐 梭,國語,3815,,,1115,
海花,,華語,603089,,,3014,
海葬,,華語,602934,,,3011,
海邊的歌聲,洪榮宏 特魯多,台語,6778,,,1116,
海闊天空,信樂團 勃露斯,國語,4080,,,1120,
消失的光,,台語,203149,,,1349,
淅瀝雨夜 Hip-Hop ★ 羊羊,,華語,602829,,,3009,
淒痴癡 華爾滋 邱芸子,,台語,203093,,,1346,
淚中花,,台語,202394,,,1321,
淚從喜中來,,華語,602826,,,3009,
淡忘,,華語,603453,,,3017,
淡水戀情,,華語,203073,,,1351,
淪陷,,台語,202232,,,1316,
淪陷,,華語,602176,,,5311,
深不見底的悲,,華語,603153,,,3015,
深夜,,華語,602365,,,3005,
深情,談芳兵 勃露斯,國語,3915,,,0003,
深情烙印在心裡,,台語,202776,,,1335,
深情種子,,華語,603457,,,3022,
深深思念你,同班同學 勃露斯,台語,6815,,,1134,
深深戀情 探戈 ◆ 方瑞娥,,台語,202275,,,1317,
深藍色的海,,華語,602770,,,3008,
深邃與甜蜜,張清芳 勃露斯,國語,3846,,,1121,
混沌的世界,,華語,203284,,,1353,
清晨有粥 黃昏有酒,,華語,602978,,,3012,
清水河往事,,華語,602554,,,3006,
清水祖師 梭 趙小國 T.R.Y,,華語,203083,,,1345,
清流,,華語,603358,,,3020,
清空,,華語,602183,,,5311,
渡過多少寂寞黃昏,成威/麗君 勃露斯,台語,6719,,,1116,
港邊戀情,陳一郎 勃露斯,台語,7599,,,1134,
港都的月,七郎 探戈,台語,6861,,,1119,
港都秋夜暝,,國語,202201,,,1314,
港都船螺聲,陳盈潔 梭,台語,6785,,,1130,
溜溜的情歌,,華語,200883,,,1351,
溝壑,,華語,603603,,,3024,
溫暖的故鄉,,台語,203231,,,1352,
溫柔心機,,台語,202629,,,1329,
溫柔的海嘯,,華語,602370,,,3005,
滄海任我闖,,華語,603545,,,3016,
滄海演歌 特魯多 葉冠成.廖鳳英,,台語,203248,,,1353,
滾滾紅塵,陳淑樺,Unknown,,,,,
滿城絮,所困,華語,603389,,,3022,
滿是紅色 抒情搖滾 趙希予,,華語,603830,,,3025,
滿田禾串像黃金,,客語,23393,,,5101,
漫步人生路,,台語,203334,,,1356,
漸冷,,華語,602210,,,5311,
漸漸的,,華語,603269,,,3017,
漸逝的夢 你的心為我痛過嗎,,華語,603901,,,3027,
潘朵拉,張韶涵 梭,國語,4085,,,1110,
潮汐向月,,華語,603594,,,3023,
潰散,,華語,602868,,,3010,
澎湖冬天冷吱吱,,台語,203023,,,1342,
澹心肝,,台語,202877,,,1337,
濁水溪戀情 特魯多 方瑞娥,,台語,203048,,,1344,
濃情蜜語,,客語,23242,,,5101,
濃情長相憶,,客語,23265,,,5101,
濟公,,台語,203300,,,1356,
火了愛,,台語,201654,,,1314,
火海,,華語,602270,,,3004,
火熱時光,,華語,200728,,,1326,
火車叨位去,周杰倫 勃露斯,台語,6992,,,1137,
火還著,,客語,23423,,,5101,
火金姑,于珊珊 梭,台語,6725,,,1107,
火金姑來照路,,華語,202347,,,1321,
灰色天空,,華語,602341,,,3003,
灰色華爾滋,,華語,603141,,,3015,
灰黑白,,台語,202468,,,1324,
炮仔聲,江蕙 勃露斯,台語,6958,,,1116,
為了夢想的人 抒情搖滾 ★ 桃子,,華語,602312,,,3002,
為人子女愛思量,,客語,23383,,,5101,
為人就愛好心賢,,客語,23408,,,5101,
為什麼我愛的那 郭力 麼累,,華語,602731,,,3007,
為什麼要喝醉 抒情搖滾 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,華語,603210,,,3015,
為何偏偏是我為情,,華語,603380,,,3022,
為何要來傷害我,,華語,602513,,,3006,
為你唱首小情歌,,華語,602317,,,3002,
為你守護 抒情搖滾 歌曲 ◆ 詠心,,台語,202454,,,1323,
為你寫的詩,,華語,202473,,,1323,
為你心醉,,台語,201765,,,1315,
為你我受冷風吹,林憶蓮,國語,3766,,,1105,
為你搖撼 Hip-Hop 戴羽彤 ★,,華語,602990,,,3012,
為你改變我願意,,台語,202833,,,1336,
為你歌唱,,華語,603294,,,3021,
為你譜的歌,張秀卿,台語,6363,,,1012,
為你醉千年,,華語,201789,,,1324,
為你醉歸暝 探戈 林振富,,客語,203085,,,1346,
為你飛,周雅芳 梭,台語,6485,,,1108,
為君,,華語,603497,,,3023,
為情徘徊,,台語,63477,,,3019,
為我好,梁靜茹 勃露斯,國語,3810,,,1115,
為敵,,華語,602231,,,3003,
為紅顏,,台語,202393,,,1321,
為著一字愛,伍浩哲 梭,台語,6521,,,1108,
為誰唱情歌,,華語,602834,,,3009,
無人可比 華爾滋 一綾,,台語,203040,,,1344,
無人告知,,台語,603651,,,3023,
無人問紅塵,,華語,602793,,,3008,
無人恰似我,,華語,602740,,,3008,
無人懂我心中傷,,華語,602739,,,3008,
無人疼,王壹珊,台語,6170,,,1101,
無人等候,,華語,201026,,,1340,
無人認領,,華語,602604,,,3001,
無你的日子,良一 勃露斯,台語,6862,,,1122,
無公平 特魯多 沈義珍.魏秀文,,台語,203245,,,1354,
無可救藥,,華語,602523,,,3005,
無名情花,,華語,201804,,,1324,
無啥通無采,王瑞霞 梭,台語,6646,,,1116,
無奈,,台語,202326,,,1318,
無奈的兩年緣,,客語,202836,,,1337,
無奈的戀夢 華爾滋 歌曲 ◆ 潘益群,,台語,202827,,,1335,
無奈的結局,,台語,203105,,,1347,
無字情歌,,華語,202519,,,1326,
無常,,台語,202784,,,1335,
無底找,,台語,201773,,,1317,
無底洞,蔡健雅 勃露斯,國語,5676,,,1120,
無彩愛你,,客語,23335,,,5101,
無心,,台語,202278,,,1319,
無心的人,曾心梅,台語,6388,,,1012,
無心花,慕鈺華,台語,6351,,,1012,
無怨的青春,楊海薇.周秉鈞,國語,3692,,,1018,
無情人斷情絲,,華語,202828,,,1335,
無情夢,,客語,23177,,,5101,
無情的愛人,阿吉仔,國語,3625,,,1102,
無情的雨多情下,,華語,602738,,,3008,
無情酒,宏星特攻隊 特魯多,台語,6786,,,1122,
無情風絕情雨,林俊彥,台語,6556,,,1015,
無情心,,客語,23290,,,5101,
無愛,,華語,602642,,,3005,
無懈可擊,Energy 梭,國語,5677,,,1124,
無所保留 搖滾 ★ 趙希予,,華語,603041,,,3013,
無所謂,,台語,202221,,,1315,
無拼哪會紅,,華語,202501,,,1325,
無條件愛你,,華語,603238,,,3018,
無法停留,,華語,603650,,,3023,
無法控制的想念,,華語,603759,,,3027,
無法預知的未來,,華語,602938,,,3011,
無狀態,張懸 梭,國語,5486,,,1124,
無緣做伙到路尾,七郎 華爾滋,台語,6805,,,1113,
無聲的思念,,台語,203204,,,1352,
無藥醫的愛,吳淑敏 勃露斯,台語,6832,,,1119,
無言,,華語,602982,,,3012,
無言的歌,潘越雲 勃露斯,國語,3848,,,1124,
無話可講 國 ● 劃過天際 國 張清芳 梭,,Unknown,50046,,,1135,
無賴,,華語,602737,,,3008,
無醉嘛會茫,七郎/邱芸子,台語,6165,,,1101,
無關的人,,華語,602980,,,3012,
無關與我,,華語,602822,,,3009,
無雙怨更長,,客語,23332,,,5101,
無風無雨,若羚 梭,國語,5933,,,1127,
無奈的酒,,客語,23233,,,5101,
煙圈,,華語,603207,,,3018,
煙塵,高明駿,國語,3654,,,1104,
煙火灰,首情歌,華語,602904,,,3010,
煙花,,華語,603175,,,3017,
煙花歎,,華語,602416,,,3002,
煙酒朋友,,華語,603319,,,3017,
煙雨,,華語,603404,,,3022,
煙雨人間,,華語,602187,,,3001,
煙雨成思,,華語,602271,,,3003,
照單全收,,華語,602763,,,3008,
煮酒問月,,華語,603446,,,3022,
熟悉到陌生,,華語,602890,,,3010,
熟悉的溫柔,周渝民 勃露斯,國語,5894,,,1110,
熬的不是夜,,華語,602774,,,3008,
熱情的歌手 特魯多 張漢朝,,華語,203026,,,1343,
熱鍋上的螞蟻,,華語,201041,,,1353,
熾熱星光,,華語,603595,,,3024,
燃燒,,華語,603442,,,3022,
燃燒的火鳥,,華語,603203,,,3017,
燈光,豬段桃,國語,3701,,,1018,
燈籠花,,客語,202714,,,1334,
燒酒香味‧風吹雨滴,林俊彥,台語,6546,,,1015,
爆竹聲中一歲除,,客語,23398,,,5101,
爛泥走出花,,華語,603128,,,3015,
父子緣,,客語,23189,,,5101,
父母恩,,客語,23156,,,5101,
父母恩情,,客語,23210,,,5101,
父母攏是為著咱 華爾滋 ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD/IMSBP系列/N系列/N2系列/W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或著 ◆ 代表【midi+原聲伴唱】 作財產權人取得「公播授權」後，始得合法使用 1 上述符號為【歌曲類型】依機型及功能而有所不同 發行日期 2023/02,國語,202205,,,1315,
父母的恩情,,台語,202728,,,1333,
爸爸笑容,,客語,23288,,,5101,
爺娘恩,,客語,23193,,,5101,
爺爺的菜園,,華語,603256,,,3020,
爽就好,七郎,台語,6162,,,1102,
牛唔見咧,,客語,23281,,,5101,
牡丹我愛妳 倫巴 蔣新蘭,,台語,203036,,,1344,
物是人非 抒情搖滾 張澤熙,,華語,603345,,,3020,
特別邀請,,華語,602217,,,3002,
特魯多 葉冠成.廖鳳英,,國語,202203,,,1314,
牽你的雙手,類型,華語,202591,,,1328,
牽你手,,客語,23257,,,5101,
牽手做陣行,王智君/陳豪,台語,6693,,,0002,
牽手情,,客語,23174,,,5101,
牽手的約定,,華語,200690,,,1319,
牽手過,,華語,203171,,,1349,
牽手來牽,,客語,23441,,,5101,
狐狸精,羅志祥,國語,3781,,,1103,
狠狠愛,徐若瑄 洛克,國語,4078,,,1112,
狡辯,,華語,602311,,,3004,
狼,齊秦,國語,3516,,,1013,
猜不透的謎題,,華語,603304,,,3019,
獨一無二,,華語,202518,,,1326,
獨佔神話,蔡依林 勃露斯,國語,4561,,,1111,
獨孤天下,,華語,603268,,,3017,
獨家深夜食堂,,華語,603599,,,3024,
獨白,,台語,202670,,,1331,
獨自淋一場月光,,華語,602813,,,3008,
獨身女子,江蕙 梭,台語,6960,,,1119,
獨身宣言,,台語,200859,,,1332,
獵人芳心,,華語,602606,,,3006,
玉蘭花,,台語,202228,,,1315,
玩偶,,台語,202665,,,1330,
玩偶,,華語,603182,,,3016,
玩美,蔡依林 Hip-Hop,國語,3941,,,1118,
玫瑰,,華語,602560,,,3006,
玫瑰到了花期,,華語,603805,,,3027,
玫瑰園,李玟,國語,3542,,,1017,
玫瑰落地遙遙無期,,華語,602776,,,3008,
珊瑚海,周杰倫/Lara 勃露斯,國語,3042,,,1117,
珍,,華語,602578,,,3006,
珍惜今啦日,李如麟/黃志強 勃露斯,台語,6744,,,0004,
珍惜青春,,客語,23255,,,5101,
珍重今宵,,客語,23221,,,5101,
現代人的社會,七郎,台語,6163,,,1101,
現代女人花,廖麗雅 梭,台語,6490,,,1107,
現代平板山歌,,客語,203188,,,1349,
現代平板山歌 中板靈魂樂 張喜芳.林展逸. 朱鵬鈞,,客語,203189,,,1349,
現代平板山歌 中板靈魂樂 林展逸.張喜芳. 宋竹梅.朱鵬鈞.,,客語,203190,,,1349,
現代新潮山歌仔 林鈺涵.賴禹樺 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,客語,203187,,,1349,
現在我,,華語,602656,,,3005,
現在的我們,,華語,603275,,,3017,
琉璃,,華語,602502,,,3006,
琉璃鎖,,華語,200678,,,1317,
琵琶語,,華語,602302,,,3002,
瓜不瓜,,華語,603381,,,3016,
甕菜好吃肚裡空,,客語,23415,,,5101,
甘巴爹,,台語,202646,,,1331,
甘講,,台語,202346,,,1320,
甘講你攏袂想我,,華語,203045,,,1345,
甘願,,台語,201220,,,1314,
甘願,宋佳玲 梭,台語,6504,,,1108,
甘願為你痴情為你醉,唐飛 勃露斯,台語,6761,,,1119,
甜了個蜜,,華語,602556,,,3006,
甜到爆表,,華語,602251,,,3003,
甜甜,,台語,201816,,,1341,
甜粅粅,類型 梭 ◆ 王中平 ◆ 鄭源,華語,202325,,,1318,
甜蜜愛情 恰恰 歌曲 ◆ 一綾,,台語,202449,,,1324,
甜蜜的枕頭 恰恰 陳美霜,,台語,203180,,,1348,
甜蜜約定,183Club,國語,4055,,,1105,
生份人,,客語,23159,,,5101,
生命中的精靈,李宗盛 勃露斯,國語,3835,,,1125,
生命的星辰,,國語,63478,,,3018,
生命的長河,邰正宵 勃露斯,國語,4993,,,1125,
生日領悟,羅美玲 勃露斯,國語,4043,,,1109,
生活,,華語,603284,,,3021,
生活不曾饒過誰,,華語,602950,,,3011,
生活需要慢節奏,,華語,603321,,,3021,
生疏的城市,,台語,66229,,,3018,
生而平凡(DJ京仔版),,華語,602455,,,3004,
生趣真生趣,,客語,23433,,,5101,
用什麼證明你愛,,客語,200861,,,1338,
用今生伴來世,,華語,202949,,,1339,
用心來換,,台語,203250,,,1353,
用心聽,范逸臣 勃露斯,國語,4023,,,1133,
用情太深,邰正宵 勃露斯,國語,5905,,,1140,
用情這呢深,,台語,202747,,,1333,
用生命來愛你,七郎 勃露斯,台語,6448,,,1108,
甩啦甩啦,蕭亞軒 梭,國語,3975,,,1117,
甭煩我,田路路 特魯多,台語,7521,,,1134,
田庄人去做兵,,客語,23347,,,5101,
田莊味,凌一惠,台語,6221,,,1014,
由在伊啦,白冰冰,台語,6277,,,1014,
甲你作伴,黃乙玲 勃露斯,台語,7999,,,1137,
甲傷心同居,謝金燕,台語,6280,,,1014,
甲阮呷夠夠,蘇錦煌 特魯多,台語,6985,,,0004,
甲阮講 I Love You,周雅芳,台語,6604,,,1016,
男人何苦為難自己 抒情搖滾 ◆,,華語,200714,,,1324,
男人壞女人愛,,華語,602357,,,3005,
男人如虎,,華語,602284,,,3004,
男人愛知,,客語,23214,,,5101,
男人最後傷心的淚 中板靈魂樂 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,台語,203201,,,1350,
男人的好,,華語,602306,,,3002,
男人的志氣 梭 李文利,,客語,203363,,,1356,
男人的歌 恰恰 ◆ 華昇,,台語,201794,,,1324,
男兒有淚,七郎,台語,6141,,,1016,
男子漢的標誌,良一 梭,台語,6850,,,1122,
界牆,,華語,603318,,,3019,
留不住落櫻,,華語,602832,,,3009,
留戀日月潭,石喬/陳莉 慢迪斯可,台語,6922,,,0003,
留戀琉戀,,台語,202990,,,1344,
異地戀,,華語,602600,,,3002,
異鄉戀歌,,台語,202584,,,1328,
異鄉的浪子,,華語,202664,,,1331,
當世界遺棄我的時候,法璦,國語,3645,,,1106,
當你孤單你會想起誰,張棟樑 梭,國語,4058,,,1114,
當做無熟識,于珊珊 特魯多,台語,6729,,,1113,
當初的回憶,,華語,603234,,,3018,
當初的誓言,七郎/陳思安 探戈,台語,6456,,,1108,
當年的我們,,華語,603355,,,3021,
當心交給了孟婆,,華語,603356,,,3022,
當愛已成往事,李宗盛/林憶蓮 勃露斯,國語,4958,,,1127,
當時雨過,,華語,602597,,,3003,
當鐘聲敲過了新年 迪斯可 範茹,,華語,603949,,,3025,
疼你疼到你錯,李為 勃露斯,國語,3597,,,1109,
疼入心 中板靈魂樂 七賢,,台語,203097,,,1346,
疼入心愛入心,,華語,203263,,,1353,
疼入心肝,,台語,202648,,,1331,
疼惜入心肝,,華語,203196,,,1351,
疼惜厝內的人,,客語,203316,,,1355,
疼阮惜阮啦,詹曼鈴 吉力巴,台語,6749,,,0004,
痕印,,台語,203096,,,1346,
痛一生,,台語,202834,,,1336,
痛了又痛,,華語,602561,,,3006,
痛徹心扉,張棟樑 勃露斯,國語,4084,,,1115,
痛心的戀情,,客語,202875,,,1337,
痛快,S.H.E 洛克,國語,4093,,,1112,
痛苦男人心 Bolero 李宜均,,台語,66238,,,3022,
痴情,,台語,202636,,,1330,
痴情戀夢,,華語,202386,,,1321,
痴情無了時,,華語,203223,,,1351,
瘋子,,華語,602771,,,3008,
瘦瘦的,梁靜茹 梭,國語,4098,,,1115,
癡心換假情,吳上明.一綾,台語,6285,,,1014,
癡心換絕情,,客語,202838,,,1337,
癡心的一生,,客語,203330,,,1356,
癡情了憨工 探戈 周小玲.龍德,,台語,202987,,,1344,
癡情傷,,華語,201779,,,1318,
癡情只為你 特魯多 陳美月,,華語,202667,,,1330,
癡情憨人阮一個,,華語,202915,,,1339,
癡情是阮的名字,,華語,202968,,,1340,
癡情的人傷心的淚 慢迪斯可 ★,,華語,602667,,,3005,
癡情風雨,,台語,202204,,,1314,
癡迷無罪,,華語,203035,,,1343,
登峰造極,,台語,203020,,,1342,
